date,特锐德,乐普医疗,安科生物,豆神教育,华测检测,亿纬锂能,爱尔眼科,网宿科技,机器人,红日药业,同花顺,数知科技,蓝色光标,东方财富,碧水源,三聚环保,当升科技,思创医惠,长信科技,高新兴,顺网科技,长盈精密,智飞生物,汇川技术,华策影视,信维通信,沃森生物,宋城演艺,汤臣倍健,东方国信,万达信息,华峰超纤,捷成股份,美亚柏科,欣旺达,易华录,北京君正,上海钢联,迪安诊断,光线传媒,卫宁健康,华宇软件,阳光电源,国瓷材料,博雅生物,利亚德,中际旭创,掌趣科技,晶盛机电,旋极信息,泰格医药,我武生物,绿盟科技,光环新网,三环集团,芒果超媒,昆仑万维,蓝思科技,先导智能,创业慧康,赢合科技,金科文化,迈克生物,景嘉微,胜宏科技,万孚生物,中科创达,温氏股份,健帆生物
2016-11-22,0.029474986517416757,-0.016413160021503843,-0.012677742036792151,0.009694876894438145,-0.01739978474858512,-0.026972549139966426,-0.015489989743589117,-0.045033334575451014,0.011922823466825503,-0.006213259749473475,0.07048929218788129,0.044052685052251364,-0.011905059341912591,0.09366751406691803,-0.03977892651936186,0.0982855388869631,-0.02632707135731156,-0.015915084404569176,0.0031325346430498275,0.1305346698743665,-0.02853363878104015,-0.10062791103940144,0.012931119291933862,0.05657908808960329,0.023888650284265494,0.020387436603834193,0.14613056225646198,-0.0030024346821034887,0.016413784643049822,0.042162937272466394,0.001351590742782724,0.3343203637828977,-0.048018360497615105,-0.001781470270955127,0.004535059187229321,-0.04055270758601772,0.0031325346430498275,0.004313869551496417,0.012512262328375162,0.03689165873064099,-0.013081312859141277,-0.04227855522310709,-0.014514524180479656,0.04437242682633827,-0.033205798432564854,0.052816078946847304,0.01197883025676166,0.03208806721802391,-0.0567925589899089,-0.026035945983854752,-0.027577638101671888,0.07030058443558085,0.08373258549481698,-0.04731687098176902,-0.05308368157316634,0.11717123369615809,0.02669375519152412,0.11393803562536811,0.037835730990081806,0.05828237095632099,0.09650695683103115,0.0031325346430498275,0.014791052882989607,0.036798771756451944,-0.013413066648314181,0.10601319307926382,0.0031325346430498275,-0.09229976552008225,0.02357407184664754
2016-11-23,0.03706589532555059,-0.016810212931633196,-0.014081008889073442,-0.008396472236678092,-0.026458710590815938,-0.017323256199608495,-0.01882564312795347,-0.05147728853311803,0.005588372355098884,-0.0002525781631357339,0.0464591479734007,0.029760974152736826,0.0011357539080774793,0.07401046038561693,-0.026573819003136743,0.10891023969533425,-0.026058401514971467,-0.019104812173050316,0.007683929773372174,0.1423544168793893,-0.030515655657483796,-0.09492537911238241,0.029589734811707253,0.07726643474355104,0.006941539275970557,0.03064513325714091,0.10984502996983593,-0.04782627430826046,0.028843804381522613,0.016707719765168827,0.01126174730467816,0.47228311058086203,-0.045082027673436276,-0.012649539116420423,0.00556378843061591,-0.03350407807196262,0.007683929773372174,-0.004989105906097481,0.03420832001727475,0.017620695807699132,-0.010393671637562576,-0.044544148808324024,-0.023252525076126233,0.043629875719318076,-0.029573427772025488,0.02785411571727375,-0.09843117814029687,0.030340984356276277,-0.08561053086802732,-0.031142644859932334,-0.04760832931035611,0.07741493003453702,0.07252688823335197,-0.025560356364947728,-0.030124289404710087,0.13036816196769085,0.02943995152939402,0.08787077290299454,0.02840465049409304,0.04168040421305995,0.09901234305750498,0.007683929773372174,0.008435809472620279,0.05270000694379014,-0.03448474492542289,0.12933682233535562,0.007683929773372174,-0.08220371067606605,0.0018169154317815711
2016-11-24,0.022805119179369393,2.2402743699700273e-05,-0.025728666498290517,-0.02195277140896397,-0.02503137608787359,-0.01880832012048811,-0.01118441463384374,-0.05563124210690459,0.0023852250053920552,-0.030074590914568676,0.007572906598624965,0.08802782201260667,0.00015429332070816815,0.06407127786970056,-0.04671957236634115,0.1577180910443169,-0.06349642680949022,-0.0006866469136430561,0.008685099007911945,0.13769436486678582,-0.03184327085098933,-0.10159327358309447,0.03513137999964751,0.054565710749401815,0.004224132465161111,0.01738763065348152,0.12556821589102882,-0.06158297572807508,0.034628495234327046,0.01534621474479788,0.006875144256780602,0.5101479427761975,-0.041915244045261285,-0.005795662266395104,-0.013115182286040269,-0.0241667843112612,0.008685099007911945,0.005859670148174295,0.02189148721430014,0.015054525759504327,-0.004284489543071916,-0.056143154499587004,-0.0332964291197119,0.047442658106317565,-0.004695523271630184,0.014641211860576674,-0.06746874714593422,0.02851808439413319,-0.05573437664751873,-0.022332812743944795,-0.05861952619145019,0.02546618215055125,0.0625058656999657,-0.033771992229667105,-0.02133157692316083,0.10749119205031632,0.029861569596147206,0.07428447425195724,0.013414629010868012,0.012210659320175872,0.08209380274029555,0.008685099007911945,0.006787565801080799,0.04450599453030007,-0.036290589808943785,0.1174627856362958,0.008685099007911945,-0.06970825279264202,0.021185099007911858
2016-11-25,0.004320639920461864,-0.006830734262477244,-0.008031716785735945,-0.028410128696405947,-0.006668429535351878,-0.05005450650237928,-0.021632897610214693,-0.04867295925747923,0.006564647694884544,-0.021028879507478122,0.005233479769184257,0.0806267801338677,0.018308528989993716,0.07554045773271374,-0.028996564223437517,0.14867753833006417,-0.09089096065893425,-0.004975543259595783,-0.0035962329147682264,0.07837098019998583,-0.01541799708572914,-0.06907458868050112,0.03635997945523727,0.023522411153028496,0.006156205194759214,-0.008648700851029362,0.12302390666648814,-0.07093903210340921,0.035077800234403066,0.006798777480242168,0.039351325855575325,0.400733784639357,-0.07575242985874103,-0.0035962329147682264,-0.012809556798538532,-0.03354305631247324,-0.0035962329147682264,0.017194635409732303,0.015987610414485157,0.019234817313542277,0.015755702278751112,-0.06414310791476832,-0.011275413802140227,0.060552614627581186,-0.018612207355662873,0.035368953926496624,-0.09415939882039998,0.06693008287470545,-0.09403359392292246,-0.03736816273932961,-0.049689727520848645,0.010595353501856261,0.01417715637182765,-0.020211617530152815,-0.04392772462747543,0.08532925082339564,0.029422635009760067,0.07665553734486982,-0.034944195297213404,0.024608249583343015,0.04496655074635142,-0.0035962329147682264,0.011306327268647784,0.027991464508340645,-0.021785567350485518,0.066520892757913,-0.0035962329147682264,-0.06716866610745453,0.0408131053334326
2016-11-28,-0.0006265135790060727,0.013427540475048134,-0.008713171665664009,-0.016731863551289354,-0.007491046823907145,-0.05732937028186262,-0.016165060975960432,-0.033873874813536424,0.006040456166180706,-0.020299478079556656,0.00041327108970107274,0.010897178706073079,0.011382665411305167,0.07001844330448295,-0.023366803537839015,0.11992765403398523,-0.08784250095051428,-0.01685572355821599,0.004778891826399479,0.08527002415927805,-0.022378621752357268,-0.12797674075592294,0.03478434736376995,0.039824499123567045,0.006275897814423532,0.05477889182639951,0.11280664207416954,-0.06869049592870259,0.04474754386401702,-0.0054922667602891,0.07591801834598517,0.38570340908795603,-0.06847494122300421,-0.008829355596280864,-0.021887774840267243,-0.04660232364321376,0.004778891826399479,0.004174905516755808,0.06742877192232286,0.018440094012191863,0.02175833776026912,-0.06169369429684172,-0.009652347562395082,0.044339331386839174,-0.026106705400199964,0.045582207095765034,-0.1560651067899962,0.06237051486304858,-0.0955901118636375,-0.040376741667681966,-0.04218784007183931,0.0005171720971439836,0.005272353459757387,-0.025367271389191322,-0.05926051704059549,0.09041083912981661,0.017210904258411923,0.07889653888522304,-0.024355641164174532,0.013340966870468889,0.042664486315767566,0.004778891826399479,-0.0019753295619682407,-0.004509033870194953,-0.04054802353661693,0.08916374987056355,0.004778891826399479,-0.02332678552042458,0.0070091199958968635
2016-11-29,-0.010440691911085091,0.004359900369467829,-0.032159450742037986,0.002718726930458962,-0.01116349279132318,-0.062101685694107164,-0.03635734770880963,-0.03055340054834085,0.012642928221408771,-0.02244682624867649,0.006839136931212964,0.019225609737518055,-0.0064978629312921745,0.08652539288266116,0.01338850070507134,0.05150169933616254,-0.11227892074187022,-0.011742618176047492,-0.0064978629312921745,0.06885855254732286,-0.03127127682857315,-0.13026373035019195,0.0006963816730243171,0.03171869757826202,0.0003203188868896329,0.07453057493392007,0.07342416435915619,-0.07343831467667215,0.045048528821285176,-0.011506210176701231,0.07744709119714811,0.31006152852570024,-0.07493242238381562,-0.005657879730956199,-0.06104331747674675,-0.030327894513261695,-0.0064978629312921745,0.002731013196681633,0.07555969983661986,0.02766649533278901,0.020663748657662167,-0.05094230737573655,-0.0012622608370514484,0.0456400681031906,-0.004901948472307153,0.020130305179070298,-0.1798452609622345,0.12393691967740353,-0.09571719378631072,-0.034980283937077694,-0.06853099057013595,0.0017072652738360375,-0.005245671596456282,-0.023164529597958818,-0.06833630304271275,0.022732272927085795,0.024259234860505977,0.055390112000160946,-0.01870361707253003,-0.01606724092172286,0.04812782179177544,-0.0064978629312921745,-0.00915038282519139,-0.004839213072277389,-0.03817207107608854,0.04067048462495285,-0.0064978629312921745,-0.001213071386958654,-0.014860232269271214
2016-11-30,-0.004941585511104796,0.0013059948218414677,-0.04688527229369378,0.008555938880914906,-0.03848554155506084,-0.08286504620713787,-0.03150165855589723,-0.024150835790851186,0.016638317636594926,-0.034505077574596824,0.062326833484400504,0.05559371252419336,0.008622814006903005,0.08943773110103632,0.014097879590004268,0.023833356342243203,-0.1219499051033698,-0.009318336211384804,-0.01387015693967621,0.031674397515769295,-0.04256113123734509,-0.09499890473509069,0.032451368945882256,0.015398135743250687,-0.002515122874574123,0.058807651066542246,0.061419418349899196,-0.08097326659597737,0.03751324226980998,-0.01387015693967621,0.1156752976057784,0.3026892345173162,-0.05660519967471894,-0.00679272146923484,-0.06553569059025414,-0.028362910562864614,-0.01387015693967621,-0.015081788603650408,0.100057759981521,0.03677441027947671,0.04532550505761264,-0.05327902393475013,-0.00864822482479366,0.03790096022653629,-0.015471437964496088,0.03494975899954131,-0.23157849027300953,0.15402847030425196,-0.08299111862262135,-0.04154872836824752,-0.07471158088789624,-0.015138226937139999,-0.0200582757515574,-0.024017758415691134,-0.07643937067168058,0.021535359733851966,0.03160220683923402,0.03975019531081306,-0.022908057814311638,-0.023439534930106896,0.03963341503174796,-0.01387015693967621,-0.016522676833575424,-0.005894085155030201,-0.05217328708794637,0.09169847051130425,-0.01387015693967621,0.03532000502793006,-0.027388354513333074
2016-12-01,0.008711534454168116,-0.014419558646813319,-0.04111733453136045,0.025587742561204798,-0.050159229536864636,-0.09658544854392546,-0.030106253584949616,-0.013076149974218309,0.013995805739660548,-0.02510773068982389,0.09248324251186854,0.05781007109505172,0.0016188610704758084,0.09027140417022712,0.012122173750873079,0.02457721884944766,-0.09692424445129184,-0.013600189476214733,-0.01710773068982392,0.03329014729426094,-0.05114387526813724,-0.1200333563507334,0.006831333510393781,0.030916281316179132,-0.0027681080483145225,0.08695012387024036,0.05079924605436216,-0.10229881349237172,0.019084244133150043,-0.01962556535201438,0.10327530624588062,0.32168688604510876,-0.026748396772207743,-0.023686678058244977,-0.07167798989855521,-0.03160048431301232,-0.01710773068982392,-0.0477704408777566,0.09858457700248371,0.01850870766634052,0.038725224371456174,-0.06144270605928215,0.005560098429618084,0.08514916538150519,-0.02515537273070594,0.05968965493109116,-0.21841988538595655,0.12247560264350942,-0.05548071610808947,-0.03808051069874846,-0.061341020335957536,0.0011452028173467646,-0.01834996671466857,-0.0350089652577251,-0.05174714011628613,0.02117963036410773,-0.03889502758790368,-0.0002752899859219393,-0.0156345427110377,-0.11646670504879819,0.04138341164371301,-0.01710773068982392,-0.018244094326187465,-0.008488469957186703,-0.047787664354832296,0.09149817594720365,-0.01710773068982392,0.040966343384250176,-0.05273798279066422
2016-12-02,-0.003196646132345231,0.010684150884667114,-0.04138987182557098,0.004211379383156946,-0.0296103366085357,-0.12311862145099939,-0.001002520306832646,-0.009783565631919306,-0.0019782057360523625,-0.007796213231912232,0.10811287767717864,0.03408630267883136,-0.008997695365597731,0.07489437734733927,0.011252683346495401,0.026414606363439157,-0.09622022997346455,0.003820025632720642,-0.006172836608535644,0.031155257694018407,-0.03507812566142632,-0.10270749007388219,0.009186461252133644,0.039873209437510305,-0.012934669816649834,0.11083121197446034,0.028753633979699555,-0.08873050556847085,0.016697825852032253,-0.02548433954724265,0.08198143336391606,0.278789129453489,-0.0115540025278182,-0.017366866459281895,-0.07066706607221528,-0.013472106681528345,-0.006172836608535644,-0.06383049426619335,0.07926047623719273,0.016762943207978116,0.025907823336468908,-0.05429313736041539,-0.002673274053854898,0.09807534673411379,-0.02264649506555742,0.10532652806744916,-0.1585223226584622,0.10458665706235032,-0.054783947719646814,-0.016269211092243715,-0.05609019198043652,-0.017116036191651893,-0.04662227481078278,-0.049772094493507925,-0.04810276193880563,-0.09412193840494275,-0.02219114324469118,-0.05238826601173796,-0.036415347307536934,-0.09686721544651399,0.043819588781556715,-0.006172836608535644,-0.014569783173421096,-0.021562599070897664,-0.05273323929309938,0.14834797346960188,-0.006172836608535644,0.022804100115296315,-0.08027831396990578
2016-12-05,0.00646362269778855,0.014777877363148105,-0.0379620885600975,-0.013355254964499692,-0.019597717391987946,-0.10062719136183576,0.006936919583138938,-0.0172481352997698,0.010977859875225104,-0.0067207854741341555,0.11254010658495485,0.040842841979848804,-0.005510631179461635,0.04939284785144269,0.020965480479831107,0.030813664210478375,-0.0939623488148758,0.018102187890822175,0.0029879523899434507,0.02032899285237117,-0.03504064511538045,-0.0909250910883174,0.0029879523899434507,0.045583296619760155,-0.03480274528447513,0.15668056716040243,0.04399447615508786,-0.10536870494712175,0.016331751448028217,-0.033111632672297255,0.08375020284366402,0.3716245819979013,0.0020990635010545806,0.003813034898194405,-0.05829150888951784,-0.016054171095342084,0.0029879523899434507,-0.07569730657420003,0.12161118533401227,0.03547892711918527,0.016098259804048293,-0.06938368575186586,-0.0022113543691552255,0.12840049364406894,-0.04143892508041232,0.10959503825014147,-0.17861259480567895,0.12680746970368967,-0.03964770652478529,-0.07067371784560268,-0.06317149187072475,-0.019481055874519294,-0.05946648260398123,-0.05868740815009966,-0.033355034549295656,-0.13572623349405383,-0.014923632975910164,-0.02636984577519419,-0.017473142710921125,-0.07964677814897878,-0.013608305908185611,0.0029879523899434507,-0.01986919046719946,0.0009785752968423547,-0.054616689135129105,0.20474233835485559,0.0029879523899434507,0.03542676100097269,-0.10273100185842265
2016-12-06,0.003250043967244989,0.025229422174926405,-0.04780142950852894,-0.015518139787926037,-0.051004092183709,-0.05176108629747369,0.00530555885051206,-0.02281480220811028,0.008425469221166779,0.0073144328329737655,0.08247290703883085,0.07633314279388864,0.000746288333794778,0.03918784677535314,0.012617401957310734,0.025034210612443517,-0.05168239323906578,0.07512351253308303,0.000746288333794778,0.03604040598085355,-0.01706064699891365,-0.06265125982732614,0.06094695723011575,0.029746288333794692,-0.02742272575071232,0.14469175745969692,0.0419062509156471,-0.10390487445690301,0.02219188007327052,-0.028030690083471397,0.06587330911901419,0.37172346797100947,0.015265344595137804,0.015936161751516274,-0.051921290325575915,0.021767309354815887,0.000746288333794778,-0.05140095093000884,0.1155207828905601,0.0393847427956163,0.017313246456206164,-0.05569726810976161,0.004276738466186583,0.08794628833379486,-0.02642849860944365,0.1204446860717779,-0.12598023100322184,0.09542713939762444,-0.05767031427957953,-0.0784828337218798,-0.0790426994670624,-0.006321774493430434,-0.04604315915251688,-0.040134214810859326,-0.027301794093222878,-0.1226396514079555,-0.003550586666205339,-0.027918443161125368,0.015373154005436629,-0.07960221118217813,0.018043585631092145,0.000746288333794778,0.00036093187907423804,0.010941700398365745,-0.03363401726892164,0.21766886265591176,0.000746288333794778,0.011571332219107751,-0.10006671979628656
2016-12-07,-0.00842038242133996,0.003351479352545895,-0.04471084564499764,-0.02095589563118368,-0.04101224058329989,-0.053119697026737016,0.0066194073899824854,-0.021756498634121532,0.008547867644194422,0.0022628086055480417,0.05108893658195144,0.09835513651192529,-0.0019138830646567998,0.031538594450964165,-0.0027852574479711708,0.04254355297228431,-0.06136184486257085,0.07330390590869885,0.003888824865710753,0.017324525441526434,-0.0004617034127230744,-0.05354598838305595,0.05388882486571067,0.031197662998779307,-0.030543409566523724,0.15248320237575105,0.009279660445225463,-0.10541165208182501,0.029852632890887642,-0.01968019870331291,0.054407543855336256,0.41407021749297823,0.00746664239701674,0.0160176412605246,-0.05296049020278241,0.014290013572991627,0.003888824865710753,-0.044842139601294295,0.10990776773158323,0.029412981656959554,0.014357645985419467,-0.06648519088232073,-0.003930462710310087,0.09188882486571068,-0.02963516623692667,0.12164701126369558,-0.1852303461187452,0.08957325537772749,-0.0316324106555247,-0.08176428005934278,-0.07268334848065619,-0.020730464474390742,-0.05375159701312175,-0.04877555656152529,-0.037145464060652396,-0.09470272443006393,-0.009629908235872925,-0.010640779202578464,0.010999935976821924,-0.07113537648956518,0.0013247223016081629,0.003888824865710753,-0.017251227984421327,-0.004608342745085733,-0.011696684822578945,0.16162358730372078,0.003888824865710753,0.03234169979161475,-0.1304371939430667
2016-12-08,-0.015884776193870166,0.00011541310147797877,-0.05321398335314408,-0.01879222835719635,-0.03953954944913756,-0.024161993911931683,0.043599442497833894,-0.022432262889887207,0.009181502137782797,-0.02136140410573921,0.02933915471701082,0.07444940572717075,-0.01863001465449067,-0.005339825115564646,-0.010353802742542636,0.0414388493495913,-0.07023951019462182,0.05135628076736627,0.015088675133563411,0.048356776894815844,0.013214846276598944,-0.032223152823425846,0.05963210497766144,0.04139140466209945,-0.03370957686934991,0.22498558235005825,-0.007094111024378026,-0.083212295740223,0.02842200846689674,-0.015368177658314714,0.04554098144793884,0.4486755680533996,0.028481532276420585,0.03379191702882538,-0.018939102644214376,0.012156123813915277,0.015088675133563411,-0.0617723295063398,0.08756573935374681,0.015088675133563411,0.006014264970224061,-0.07711338469968813,-0.006556346511458233,0.08882387427242246,-0.010823033119795584,0.124778473662505,-0.15042379024039773,0.08265624270113102,-0.010834341362901635,-0.10311260966301053,-0.029971404973245713,-0.031534308737404364,-0.04533727830873487,-0.05528169523680689,-0.030058051728738912,-0.07275854708865885,-0.02420254212375552,-0.004576292091491184,0.021007586053954145,-0.04219406660450276,-0.010379489660444123,0.015088675133563411,-0.022283918297920112,-0.01674375105809088,-0.009494658199769917,0.12446123028925124,0.015088675133563411,0.028634022601172388,-0.12231590501910836
2016-12-09,-0.013672558271794765,0.04792193339788499,-0.0618482904811402,-0.03290405149522327,-0.04565454025377649,-0.014098683175531455,0.024940467575273857,-0.05321512101969958,0.016818232874734333,-0.04074955823015053,0.03584318857454773,0.04894582582309946,-0.01925900596350547,-0.01277464642497773,-0.01895309961790979,0.03688222682148459,-0.05200740012422443,0.05510567882465607,0.02858788398864764,0.05849685668045512,-0.009932917244018107,0.02858788398864764,0.07411814495477738,0.018348976138818248,-0.042892787054386664,0.16916165448045092,-0.011412116011352436,-0.08161619764400539,0.037154862181794014,-0.010210614134005664,0.05709567908887038,0.4914316522741948,0.07535047391670532,0.02081374323578343,-0.021308165907402175,0.025655332668999505,0.02858788398864764,-0.04251073019090647,0.10814724751373948,0.03128572571526645,0.008390397453638537,-0.09969199939327641,-0.026731264947522603,0.07385104188338446,-0.032246786958382845,0.1576617787934235,-0.127729032499575,0.09587566866773671,0.0018583242402199808,-0.1011765699728085,-0.024564971739315367,-0.020526040061985214,-0.09523509152924309,-0.0643637934505645,-0.024519460644120594,-0.03588253754872396,-0.08150735410659048,0.0011655805151558687,0.02858788398864764,-0.022140271351158262,-0.026926549764128085,0.02858788398864764,-0.03036733989194944,-0.08822123282046916,-0.02517555687156744,0.17432431809717486,0.02858788398864764,0.03827666848659239,-0.1180895876483054
2016-12-12,-0.028791879086115704,0.029605662070046383,-0.09596961735138713,-0.06843380399730818,-0.031685641461984104,-0.03991118263831282,0.013957304499894144,-0.02486512965952825,-0.012782026869366775,-0.03825758579320164,0.02343308210681294,0.023995502733178922,-0.008941591376920771,-0.02892864877795187,0.024741739442965732,0.01105137835960815,-0.08650368041080729,0.0066498240813021164,0.08943472189910608,0.07881635837630772,-0.056030889786834306,0.056917506902931576,0.052051544329012635,0.0390433324666207,-0.04666842996335811,0.15543869804224725,0.008732967513141177,-0.0752043697472848,0.047832256567827115,-0.03385294933377059,0.03775627666942402,0.5317986774286555,0.09665493850560428,-0.024247779115916288,-0.01889861143422729,0.07465639677595343,0.08943472189910608,-0.0971616047910072,0.1394347218991061,-0.017395400692837945,-0.017326843937192943,-0.08209103125930005,-0.03598900691445327,0.07154469295935338,-0.05170451860722307,0.20901764793364497,-0.12956747912804,0.07251929901353395,-0.020721528100893935,-0.03892875406031164,-0.025568582793557518,-0.00816931340984721,-0.09564486945275912,-0.09875377259293795,-0.014417874415801765,-0.07810272150040636,-0.10801750740025697,0.011046443510827675,0.08943472189910608,-0.036235029683943196,-0.03481699367981053,0.08943472189910608,-0.018703516673915108,-0.1410776891910377,-0.03495153014672055,0.17101692214632488,0.08943472189910608,0.1020892245477229,-0.14711922335049143
2016-12-13,-0.022467633756752814,0.055700199633526286,-0.08853805544285887,-0.05600508854235031,-0.041276969023811505,-0.06934178592812723,0.01673099939084889,-0.012002844986313821,-0.01768188944612474,-0.05196004391537612,0.032280228695739106,-0.04361747849109035,-0.007335264704741093,-0.02594515720540516,0.06576142400352572,0.004343922743143228,-0.12109682604788083,0.019968887569842816,0.09045955792229626,0.09045955792229626,-0.06946856426997686,0.05150824706087307,0.048747153970594946,0.02772191533674491,-0.04383647095857013,0.15937106927703398,-0.003912736449998094,-0.059784741751970766,0.05259247909694849,-0.062193503302193476,0.028378271633774578,0.6533618399585748,0.08253702271102867,-0.0360760686133304,-0.047939356596021304,0.07711074770755451,0.09045955792229626,-0.10216662504300333,0.10045955792229622,-0.01095137682197185,-0.013837666786745736,-0.07327455742472236,-0.03813604275452265,0.08733129931958518,-0.037375493624095424,0.21692177733424706,-0.11908555766308782,0.07333971905019154,-0.039070125963594354,-0.02887113340311108,-0.042019074556336244,0.001993144741054137,-0.11311187064913225,-0.11431963143039589,-0.014243689558106828,-0.0735727567949499,-0.096544597725607,0.008723572388842443,0.09045955792229626,-0.05215586388094276,-0.03346269839803112,0.09045955792229626,-0.025434481812803028,-0.11030380085632968,-0.03623170899037287,0.1785343825520701,0.09045955792229626,0.0963436414762826,-0.14391032751141897
2016-12-14,-0.015851225873885044,0.07411600866495481,-0.09734781384156872,-0.054508555382615995,-0.0531344186573776,-0.07809086465040908,0.011760986407950536,-0.003343193842955672,-0.02384381015850924,-0.036838639461268016,0.05549593430990282,-0.04854566669767697,-0.017487647953894306,-0.019105002289670187,0.08294233426358907,-0.012355967525062558,-0.10901472401554944,0.004230065813826789,0.0924448496353052,0.0924448496353052,-0.0643399914404894,0.03836055273116498,0.0538135030569388,0.028817119340908248,-0.04791878672833112,0.12237100587315983,0.005719185918491021,-0.07092963596140271,0.04464222820122649,-0.059578035530203535,0.021564488461490297,0.5026262422625727,0.09333850468445622,-0.05794983254167864,-0.05315954596909046,0.08225562110546528,0.0924448496353052,-0.1052064242500451,0.09756378971359493,-0.01127855462001394,-0.0121273549821687,-0.06542367626110905,-0.04601668882623321,0.10839805357042888,-0.04105964330436103,0.19034913490274352,-0.08341208031998536,0.08219894799596097,-0.03196459918359244,-0.030104169972537925,-0.05657605975732667,0.01300679088690164,-0.08985818066772518,-0.10602609837692727,-0.024202941984173873,-0.08451434140839294,-0.08919950982932194,-0.03455029262701263,0.0924448496353052,-0.0886077819436422,-0.030440279483127483,0.0924448496353052,-0.02150261614345919,-0.09357999508519173,-0.03678978022667721,0.22945049935281941,0.0924448496353052,0.09155622404288812,-0.13200371072839234
2016-12-15,-0.012675143282217347,0.068101427296757,-0.0934345083972642,-0.04550883496859773,-0.04099892465612762,-0.059619083387165456,0.014655580513601829,-0.008260979242617789,-0.0015168485194089337,-0.03786898104363899,0.060230768877110596,-0.042038989062885085,-0.022035705316820003,-0.012723481536963427,0.05396553703662954,-0.03966759375607895,-0.07076459950782801,-0.013521335417608082,0.0843880722478971,0.0843880722478971,-0.0532040653442406,0.03378384264064635,0.030216891316152787,0.024493486718428964,-0.05431926253786906,0.11718775986991975,-0.012103155822278305,-0.08014801022632964,0.0462854283909764,-0.0656934938206184,0.017721405581230323,0.32109019990747156,0.07540334628203893,-0.05436192775210283,-0.06150233871100694,0.08674656281393478,0.0843880722478971,-0.08808156337963319,0.10286172457981713,-0.006683356323531439,-0.004460522493716562,-0.06054673216534265,-0.044367292558969845,0.1445523977183451,-0.04860178445794733,0.20267771020045638,-0.00811472521573589,0.1039757011138766,-0.026810048347247775,-0.02989764203781714,-0.06722805570945048,0.0030192509551214136,-0.07357061547992794,-0.09720473841215876,-0.02457901061248892,-0.05604514074849282,-0.07251969660017019,-0.020670293510857723,0.0843880722478971,-0.0721751735754918,-0.040337121948204394,0.0843880722478971,-0.025502037642212788,-0.08137406141623685,-0.038324074174731826,0.22341628541404138,0.0843880722478971,0.10035192766958367,-0.13110748368032696
2016-12-16,-0.024749351878025752,0.05655066975294999,-0.07926726171980336,-0.05432560852582116,-0.02070842797091546,-0.06566844925044052,0.0037305648371585842,0.0018021907501304252,0.009611612854337905,-0.04373826805662642,0.0754192336454174,-0.05636215597108296,-0.026214647876419847,-0.01388930946063055,0.05411430251515653,0.02169796291990534,-0.06976684060101307,-0.007179307363754939,0.07176806105729769,0.07176806105729769,-0.04203038855510546,0.06245129087096221,0.015551844841081519,0.034461859506910116,-0.04773340521836218,0.12040619335301753,0.004985754032145948,-0.059745586585382204,0.03833104706040813,-0.08098720636571688,0.002989780514311133,0.20909881540932862,0.06275905204828872,-0.05892087422453943,-0.045060868010852614,0.08973213291358516,0.17176806105729764,-0.08461470244664723,0.09822791507189615,-0.01208564099444194,-0.01922292993369329,-0.051347516832149526,-0.04155373825066083,0.12265594867987924,-0.028167046016031372,0.1473932493670297,-0.00883554586209874,0.08306169555421755,-0.021607836787873896,-0.029766234971583178,-0.06753542152976696,-0.02058153042574276,-0.06973679331163446,-0.10539607173823437,-0.029483361013236883,-0.04341518501600068,-0.07070711082963893,-0.02555814215125847,0.07176806105729769,-0.06671203544451176,-0.07310228843537417,0.07176806105729769,-0.020493843704607093,-0.09006281559126708,-0.035911404718996204,0.1981286857615098,0.07176806105729769,0.11332015393844669,-0.15788215143044335
2016-12-19,-0.024923817162640943,0.06686780553538824,-0.07890320955947407,-0.06940523773234618,-0.011133372447049275,-0.07955706950878814,0.02461084666542547,0.0014326109342972376,-0.001541480485501942,-0.035211461434900435,0.04590867285613293,-0.04903430768764337,-0.01915812234036869,-0.0598969960260952,0.0587926362528329,0.07160672329861542,-0.09564503720525273,0.0059699864144353715,0.09057470208711225,0.09057470208711225,-0.06315390426985588,0.054055665568075825,0.0016259150251175386,0.016605996539459406,-0.06120452812349049,0.12025858797762881,0.025000931595309,-0.049754516019883635,0.031206930306079003,-0.09250161266180033,0.00850512135562237,0.12354173505414523,0.07979303092808251,-0.061688672398484426,-0.01866899539187926,0.08618231555709766,0.19057470208711222,-0.10293562239666361,0.10376415052835919,-0.017104026950840137,-0.027019952701306485,-0.03561458183877657,-0.03346293692058658,0.14338339999029628,-0.0068258113917067514,0.146347991203784,-0.021957267222350724,0.0584138980670119,-0.00982370428738985,-0.04305758490840346,-0.06289064444754126,-0.024856646637067575,-0.1051900037952407,-0.11858560325639923,-0.007363442242784693,-0.04394118852633923,-0.09508567527137839,-0.002103048178186684,0.09057470208711225,-0.06765918812768477,-0.06275111527478171,0.09057470208711225,-0.004592584158240862,-0.07648155473071537,-0.01980691465478357,0.20952992596770925,0.09057470208711225,0.11341810455179509,-0.16503427227186201
